2015-12-31,SAC,"[19, 20, 22, 23]",BOS,"[23, 26, 28, 29]"
2015-11-01,BKN,"[33, 26, 22, 21]",DET,"[25, 22, 28, 15]"
2015-11-03,OKC,"[19, 21, 22, 23]",BKN,"[32, 27, 26, 31]"
2015-11-05,MIN,"[24, 23, 25, 26]",BKN,"[21, 27, 18, 25]"
2015-11-07,NY,"[20, 22, 26, 31]",BKN,"[30, 25, 31, 24]"
2015-11-09,ORL,"[23, 29, 25, 19]",BKN,"[24, 26, 31, 23]"
2015-11-12,BKN,"[29, 34, 21, 20]",PHX,"[17, 32, 29, 34]"
2015-11-13,BKN,"[36, 19, 20, 24]",GS,"[32, 34, 21, 20]"
2015-11-15,BKN,"[15, 24, 27, 21]",POR,"[24, 26, 30, 17]"
2015-11-17,MIA,"[19, 19, 32, 25]",BKN,"[21, 22, 21, 19]"
2015-11-19,MIL,"[22, 19, 28, 26]",BKN,"[24, 25, 23, 23]"
2015-11-21,BKN,"[21, 28, 22, 23]",OKC,"[27, 26, 21, 18]"
2015-11-22,BKN,"[18, 18, 28, 23]",SA,"[25, 26, 28, 20]"
2015-11-26,BKN,"[32, 17, 23, 27]",PHI,"[19, 22, 26, 24]"
2015-11-30,CHI,"[25, 22, 29, 26]",BKN,"[22, 20, 21, 21]"
2015-12-02,BKN,"[27, 22, 28, 21]",NY,"[18, 27, 19, 29]"
2015-12-03,SA,"[19, 23, 16, 30]",BKN,"[19, 21, 28, 20]"
2015-12-05,ATL,"[16, 36, 26, 20]",BKN,"[18, 13, 24, 20]"
2015-12-08,CLE,"[22, 28, 35, 25]",BKN,"[25, 24, 18, 21]"
2015-12-10,BKN,"[25, 26, 17, 12]",CHI,"[20, 31, 26, 28]"
2015-12-12,PHI,"[18, 27, 15, 10]",BKN,"[22, 22, 19, 25]"
2015-12-13,BKN,"[32, 20, 33, 29]",CHA,"[17, 25, 17, 28]"
2015-12-16,MIA,"[33, 22, 21, 19]",BKN,"[25, 20, 21, 25]"
2015-12-17,BKN,"[30, 22, 21, 16]",TOR,"[22, 31, 23, 29]"
2015-12-19,BKN,"[33, 16, 22, 20]",CLE,"[26, 28, 20, 21]"
2015-12-21,DET,"[18, 33, 27, 27]",BKN,"[28, 25, 30, 27]"
2015-12-23,DEN,"[27, 27, 23, 19]",BKN,"[30, 28, 18, 26]"
2015-12-27,IND,"[22, 28, 29, 31]",BKN,"[23, 24, 18, 20]"
2015-12-29,SAC,"[28, 16, 25, 30]",BKN,"[27, 30, 25, 25]"
2015-12-30,BKN,"[24, 31, 29, 12]",CHI,"[31, 14, 24, 13]"
2015-10-29,CHI,"[24, 29, 31, 20]",NY,"[20, 23, 17, 20]"
2015-10-30,NY,"[18, 24, 25, 28]",CLE,"[25, 19, 20, 26]"
2015-11-02,CHA,"[21, 29, 30, 13]",NY,"[29, 23, 27, 17]"
2015-11-04,WSH,"[17, 23, 32, 26]",NY,"[23, 22, 15, 23]"
2015-11-05,NY,"[20, 17, 22, 36]",DET,"[25, 24, 26, 23]"
2015-11-08,NY,"[32, 29, 13, 22]",ATL,"[20, 28, 27, 28]"
2015-11-10,ATL,"[17, 21, 26, 27]",NY,"[16, 22, 21, 26]"
2015-11-12,ORL,"[31, 25, 18, 23]",NY,"[27, 23, 26, 19]"
2015-11-14,UTAH,"[31, 17, 27, 27]",NY,"[23, 24, 25, 28]"
2015-11-16,DEN,"[31, 8, 35, 19]",NY,"[31, 31, 24, 23]"
2015-11-18,NY,"[30, 19, 31, 33]",MIL,"[30, 36, 29, 22]"
2015-11-19,NY,"[25, 26, 22, 26]",MIN,"[27, 37, 29, 22]"
2015-11-22,PHI,"[13, 26, 15, 29]",NY,"[25, 21, 25, 20]"
2015-11-24,NY,"[26, 20, 23, 17]",HOU,"[27, 24, 18, 22]"
2015-11-26,NY,"[24, 18, 31, 22]",DAL,"[19, 27, 25, 24]"
2015-11-28,NY,"[13, 20, 17, 28]",OKC,"[30, 29, 23, 23]"
2015-11-30,MIA,"[21, 21, 21, 23]",NY,"[17, 17, 25, 20]"
2015-12-04,CLE,"[25, 25, 18, 22]",NY,"[24, 29, 20, 14]"
2015-12-05,NY,"[21, 24, 24, 33]",CHA,"[31, 26, 28, 18]"
2015-12-07,POR,"[25, 28, 30, 20]",NY,"[20, 30, 25, 24]"
2015-12-09,NY,"[27, 25, 21, 20]",NO,"[28, 26, 23, 27]"
2015-12-10,NY,"[26, 26, 21, 22]",SA,"[29, 27, 38, 15]"
2015-12-14,TOR,"[27, 18, 27, 14]",NY,"[27, 19, 21, 19]"
2015-12-16,DAL,"[36, 18, 27, 26]",NY,"[24, 20, 24, 19]"
2015-12-18,NY,"[20, 25, 29, 23]",CHI,"[30, 22, 21, 30]"
2015-12-20,PHX,"[24, 20, 23, 32]",NY,"[21, 26, 21, 22]"
2015-12-21,NY,"[25, 26, 24, 33]",TOR,"[33, 25, 33, 27]"
2015-12-25,WSH,"[34, 26, 24, 18]",NY,"[23, 21, 26, 21]"
2015-12-27,NY,"[27, 31, 22, 37]",SAC,"[38, 29, 22, 28]"
2015-12-28,NY,"[22, 19, 17, 21]",POR,"[31, 24, 21, 25]"
2015-12-31,NY,"[21, 19, 18, 20]",LAC,"[29, 21, 24, 25]"
2015-10-29,PHI,"[24, 27, 22, 18]",IND,"[26, 22, 30, 25]"
2015-10-31,PHI,"[24, 23, 27, 7]",MIL,"[24, 22, 27, 20]"
2015-11-01,MIA,"[32, 28, 27, 27]",PHI,"[30, 24, 29, 13]"
2015-11-03,HOU,"[32, 23, 24, 25]",PHI,"[19, 35, 20, 19]"
2015-11-05,ORL,"[26, 26, 23, 16]",PHI,"[28, 24, 23, 14]"
2015-11-07,CHI,"[33, 24, 35, 26]",PHI,"[28, 29, 19, 39]"
2015-11-09,PHI,"[20, 25, 18, 25]",TOR,"[33, 27, 28, 32]"
2015-11-13,PHI,"[10, 19, 24, 17]",DAL,"[38, 35, 22, 28]"
2015-11-14,PHI,"[28, 19, 21, 19]",HOU,"[19, 28, 16, 25]"
2015-11-17,PHI,"[13, 21, 23, 18]",SA,"[30, 16, 27, 27]"
2015-11-21,PHX,"[26, 41, 25, 30]",PHI,"[27, 17, 23, 29]"
2015-11-24,POR,"[24, 26, 39, 25]",PHI,"[20, 32, 28, 24]"
2015-11-29,DAL,"[28, 30, 32, 20]",PHI,"[26, 25, 35, 17]"
2015-12-01,SA,"[27, 34, 23, 25]",PHI,"[20, 26, 27, 30]"
2015-12-03,PHI,"[23, 9, 25, 28]",MIN,"[13, 21, 22, 21]"
2015-12-05,OKC,"[31, 26, 25, 21]",PHI,"[24, 23, 20, 24]"
2015-12-06,PHI,"[30, 24, 23, 23]",DET,"[28, 23, 31, 18]"
2015-12-10,PHI,"[21, 17, 20, 21]",ATL,"[25, 22, 21, 27]"
2015-12-13,MEM,"[21, 22, 25, 41]",PHI,"[28, 22, 30, 29]"
2015-12-19,CHA,"[37, 29, 19, 24]",PHI,"[26, 20, 26, 19]"
2015-12-21,PHI,"[23, 14, 27, 32]",ORL,"[20, 22, 18, 28]"
2015-12-23,PHI,"[19, 23, 31, 18]",MIA,"[32, 25, 21, 9]"
2015-12-26,PHI,"[24, 27, 23, 19]",POR,"[27, 34, 27, 26]"
2015-12-27,PHI,"[12, 20, 23, 16]",UTAH,"[25, 19, 15, 29]"
2015-12-30,PHI,"[17, 17, 29, 23]",GS,"[32, 29, 35, 30]"
2015-10-29,ATL,"[22, 30, 19, 31]",TOR,"[24, 36, 26, 23]"
2015-11-01,TOR,"[29, 20, 38, 21]",ORL,"[26, 26, 26, 17]"
2015-11-02,TOR,"[26, 28, 23, 25]",MIA,"[31, 33, 23, 20]"
2015-11-04,OKC,"[30, 22, 18, 18]",TOR,"[23, 28, 22, 27]"
2015-11-07,WSH,"[18, 17, 23, 26]",TOR,"[28, 31, 23, 21]"
2015-11-11,ORL,"[32, 28, 23, 17]",TOR,"[24, 27, 21, 32]"
2015-11-13,CHI,"[25, 20, 35, 20]",TOR,"[24, 28, 14, 27]"
2015-11-15,UTAH,"[25, 24, 23, 21]",TOR,"[23, 23, 30, 35]"
2015-11-19,MEM,"[20, 28, 27, 17]",TOR,"[22, 20, 27, 27]"
2015-11-21,MIL,"[27, 18, 12, 25]",TOR,"[37, 34, 30, 23]"
2015-11-22,TOR,"[21, 35, 29, 25]",CLE,"[34, 20, 17, 22]"
2015-11-24,PHX,"[26, 22, 18, 34]",TOR,"[29, 25, 27, 23]"
2015-11-26,TOR,"[34, 30, 27, 35]",ATL,"[24, 37, 27, 27]"
2015-11-28,DAL,"[26, 22, 23, 35]",TOR,"[21, 22, 21, 38]"
2015-11-30,TOR,"[24, 25, 31, 29]",LAL,"[27, 31, 23, 28]"
2015-12-02,TOR,"[31, 26, 35, 25]",SAC,"[22, 33, 28, 26]"
2015-12-03,TOR,"[31, 38, 28, 26]",UTAH,"[24, 29, 29, 22]"
2015-12-05,CLE,"[30, 21, 25, 29]",TOR,"[21, 23, 20, 27]"
2015-12-08,DEN,"[30, 22, 29, 21]",TOR,"[35, 27, 20, 20]"
2015-12-09,TOR,"[33, 30, 25, 13]",CLE,"[26, 29, 26, 24]"
2015-12-12,IND,"[20, 22, 30, 22]",TOR,"[28, 25, 27, 26]"
2015-12-15,ORL,"[25, 27, 13, 17]",TOR,"[28, 16, 27, 24]"
2015-12-19,TOR,"[26, 26, 29, 29]",DET,"[31, 21, 18, 30]"
2015-12-22,TOR,"[33, 33, 17, 37]",CHI,"[33, 27, 20, 49]"
2015-12-27,TOR,"[22, 27, 31, 30]",LAC,"[26, 23, 29, 20]"
2015-12-28,TOR,"[27, 33, 28, 28]",DEN,"[24, 30, 33, 15]"
2015-12-30,TOR,"[23, 22, 25, 17]",POR,"[23, 15, 25, 24]"
2015-10-29,GS,"[25, 22, 26, 22]",SAC,"[23, 26, 14, 14]"
2015-11-01,LAL,"[35, 20, 31, 18]",GS,"[29, 32, 32, 34]"
2015-11-02,GS,"[30, 21, 17, 27]",POR,"[22, 26, 20, 22]"
2015-11-05,LAC,"[20, 22, 33, 29]",GS,"[30, 35, 37, 19]"
2015-11-08,GS,"[25, 23, 28, 22]",HOU,"[29, 27, 13, 18]"
2015-11-09,GS,"[30, 28, 21, 16]",PHX,"[28, 19, 24, 36]"
2015-11-11,SA,"[29, 21, 32, 31]",GS,"[26, 18, 26, 30]"
2015-11-15,CHA,"[23, 23, 22, 19]",GS,"[28, 39, 29, 16]"
2015-11-16,GS,"[34, 40, 41, 21]",LAL,"[23, 32, 24, 36]"
2015-11-21,UTAH,"[13, 19, 25, 31]",GS,"[28, 26, 31, 16]"
2015-11-23,GS,"[28, 24, 18, 21]",OKC,"[20, 27, 19, 20]"
2015-11-25,GS,"[30, 31, 30, 23]",MIA,"[36, 26, 24, 11]"
2015-11-26,GS,"[31, 34, 27, 19]",ORL,"[27, 25, 13, 31]"
2015-11-28,GS,"[28, 21, 25, 32]",CHA,"[24, 31, 25, 21]"
2015-11-30,GS,"[21, 32, 29, 22]",DET,"[24, 16, 31, 22]"
2015-12-02,ORL,"[25, 21, 29, 22]",GS,"[24, 32, 17, 25]"
2015-12-04,NO,"[28, 12, 26, 19]",GS,"[22, 31, 27, 32]"
2015-12-06,GS,"[28, 33, 18, 33]",CHI,"[22, 27, 31, 22]"
2015-12-08,GS,"[25, 23, 31, 23]",MIN,"[20, 19, 24, 23]"
2015-12-10,HOU,"[30, 16, 30, 17]",GS,"[23, 23, 27, 32]"
2015-12-13,GS,"[39, 27, 21, 18]",DAL,"[18, 26, 24, 30]"
2015-12-14,GS,"[28, 32, 29, 22]",NO,"[31, 20, 38, 22]"
2015-12-16,GS,"[30, 19, 20, 29]",MEM,"[24, 33, 23, 25]"
2015-12-18,OKC,"[40, 23, 26, 20]",GS,"[32, 33, 29, 20]"
2015-12-22,SAC,"[20, 30, 26, 32]",GS,"[36, 28, 29, 35]"
2015-12-23,GS,"[24, 24, 25, 32]",LAL,"[34, 29, 32, 20]"
2015-12-25,GS,"[20, 22, 28, 16]",LAC,"[18, 23, 32, 27]"
2015-12-27,MIN,"[23, 25, 19, 30]",GS,"[31, 27, 30, 22]"
2015-10-30,OKC,"[28, 13, 21, 28]",LAC,"[22, 24, 24, 23]"
2015-10-31,LAC,"[31, 31, 24, 32]",LAL,"[22, 34, 34, 21]"
2015-11-02,SAC,"[25, 20, 25, 28]",LAC,"[19, 32, 23, 18]"
2015-11-03,UTAH,"[20, 23, 27, 31]",LAC,"[26, 30, 17, 34]"
2015-11-08,POR,"[38, 24, 17, 23]",LAC,"[33, 20, 26, 27]"
2015-11-10,SA,"[14, 25, 25, 25]",LAC,"[20, 22, 28, 15]"
2015-11-15,PHX,"[23, 31, 20, 33]",LAC,"[27, 27, 42, 24]"
2015-11-17,CHI,"[21, 27, 31, 26]",LAC,"[18, 32, 14, 25]"
2015-11-19,LAC,"[26, 30, 28, 30]",ORL,"[23, 25, 20, 22]"
2015-11-20,LAC,"[39, 19, 30, 22]",MIA,"[15, 25, 26, 27]"
2015-11-23,LAC,"[21, 19, 32, 19]",MEM,"[26, 27, 35, 19]"
2015-11-24,LAC,"[31, 25, 22, 35]",CHA,"[23, 30, 17, 22]"
2015-11-26,LAC,"[25, 23, 24, 32]",DET,"[27, 24, 22, 25]"
2015-11-28,LAC,"[26, 30, 29, 17]",HOU,"[24, 20, 28, 13]"
2015-11-29,LAC,"[35, 27, 28, 22]",UTAH,"[18, 32, 26, 20]"
2015-12-01,MIN,"[34, 16, 18, 33]",LAC,"[31, 34, 36, 26]"
2015-12-03,ORL,"[23, 21, 18, 24]",LAC,"[31, 26, 27, 30]"
2015-12-06,NO,"[18, 36, 24, 22]",LAC,"[34, 20, 39, 27]"
2015-12-08,PHX,"[28, 29, 23, 32]",LAC,"[28, 32, 29, 23]"
2015-12-10,LAC,"[33, 21, 28, 21]",IND,"[25, 24, 16, 31]"
2015-12-12,LAC,"[21, 21, 25, 29]",WSH,"[30, 27, 23, 24]"
2015-12-13,LAC,"[28, 14, 29, 35]",MIL,"[26, 25, 21, 39]"
2015-12-15,DET,"[27, 17, 19, 28]",LAC,"[29, 26, 31, 27]"
2015-12-17,IND,"[27, 24, 21, 28]",LAC,"[30, 22, 26, 24]"
2015-12-19,LAC,"[20, 23, 31, 32]",DEN,"[29, 30, 12, 38]"
2015-12-20,MIL,"[24, 28, 31, 19]",LAC,"[28, 22, 32, 24]"
2015-12-22,LAC,"[33, 27, 30, 28]",SA,"[35, 37, 23, 30]"
2015-12-23,LAC,"[25, 32, 26, 21]",ATL,"[31, 19, 31, 26]"
2015-12-29,UTAH,"[18, 26, 33, 20]",LAC,"[25, 23, 29, 24]"
2015-10-28,HOU,"[31, 31, 23, 23]",LAL,"[19, 26, 24, 21]"
2015-10-29,LAL,"[19, 31, 23, 26]",PHX,"[33, 26, 39, 21]"
2015-11-04,PHX,"[26, 32, 21, 33]",LAL,"[24, 22, 29, 31]"
2015-11-09,CHA,"[25, 26, 13, 28]",LAL,"[18, 24, 34, 31]"
2015-11-11,LAL,"[21, 31, 23, 27]",MEM,"[25, 31, 27, 24]"
2015-11-12,LAL,"[25, 23, 24, 30]",NO,"[23, 28, 34, 24]"
2015-11-14,SA,"[29, 18, 21, 25]",LAL,"[22, 13, 22, 23]"
2015-11-18,LAL,"[31, 36, 24, 23]",ATL,"[20, 32, 31, 26]"
2015-11-19,LAL,"[21, 28, 21, 28]",HOU,"[23, 28, 24, 17]"
2015-11-21,LAL,"[27, 32, 24, 23]",DAL,"[38, 30, 42, 30]"
2015-11-23,DEN,"[21, 20, 31, 14]",LAL,"[19, 20, 36, 11]"
2015-11-26,MEM,"[21, 25, 34, 19]",LAL,"[26, 25, 23, 19]"
2015-11-28,MIN,"[23, 31, 39, 27]",LAL,"[30, 28, 38, 23]"
2015-12-02,LAL,"[19, 27, 35, 25]",DET,"[19, 26, 20, 31]"
2015-12-03,LAL,"[33, 19, 17, 26]",WSH,"[27, 27, 24, 33]"
2015-12-07,NO,"[22, 28, 29, 25]",LAL,"[16, 24, 19, 28]"
2015-12-09,SAC,"[29, 26, 26, 14]",LAL,"[24, 22, 32, 20]"
2015-12-12,LAL,"[25, 29, 32, 15]",SA,"[25, 25, 25, 26]"
2015-12-14,LAL,"[22, 27, 22, 29]",MIN,"[19, 25, 25, 25]"
2015-12-15,LAL,"[15, 12, 31, 33]",IND,"[34, 26, 29, 21]"
2015-12-19,OKC,"[20, 32, 30, 22]",LAL,"[26, 24, 23, 30]"
2015-12-21,LAL,"[23, 37, 20, 21]",SAC,"[26, 26, 29, 27]"
2015-12-25,LAL,"[24, 23, 30, 16]",CHI,"[27, 31, 25, 30]"
2015-12-26,LAL,"[19, 23, 20, 36]",DAL,"[26, 22, 24, 30]"
2015-12-28,PHX,"[26, 29, 33, 28]",LAL,"[28, 28, 25, 26]"
2015-12-30,LAL,"[33, 29, 21, 28]",DEN,"[29, 17, 25, 32]"
2015-10-31,SA,"[24, 21, 26, 18]",PHX,"[11, 25, 31, 27]"
2015-11-01,PHX,"[22, 33, 20, 16]",UTAH,"[33, 26, 30, 29]"
2015-11-05,MEM,"[26, 20, 30, 26]",PHX,"[27, 25, 19, 20]"
2015-11-07,SAC,"[25, 30, 22, 22]",PHX,"[36, 22, 30, 11]"
2015-11-14,CHA,"[14, 33, 27, 29]",PHX,"[28, 19, 28, 20]"
2015-11-19,PHX,"[21, 23, 21, 23]",DET,"[19, 24, 21, 22]"
2015-11-22,PHX,"[30, 25, 25, 26]",IND,"[27, 21, 16, 19]"
2015-11-26,DEN,"[30, 34, 22, 26]",PHX,"[34, 30, 29, 27]"
2015-11-28,PHX,"[22, 25, 23, 27]",DEN,"[33, 33, 33, 23]"
2015-11-30,ORL,"[27, 25, 17, 24]",PHX,"[23, 16, 19, 32]"
2015-12-02,IND,"[28, 28, 23, 20]",PHX,"[26, 28, 29, 33]"
2015-12-05,PHX,"[40, 29, 24, 25]",DAL,"[27, 30, 29, 20]"
2015-12-06,PHX,"[18, 23, 26, 28]",HOU,"[35, 25, 20, 20]"
2015-12-09,MIA,"[28, 18, 27, 30]",PHX,"[25, 26, 21, 25]"
2015-12-12,DET,"[28, 27, 20, 30]",PHX,"[28, 24, 24, 27]"
2015-12-14,PHX,"[29, 19, 16, 24]",OKC,"[41, 29, 19, 23]"
2015-12-15,MIL,"[14, 30, 23, 29]",PHX,"[26, 27, 19, 22]"
2015-12-17,PHX,"[27, 27, 29, 28]",CHA,"[31, 30, 26, 19]"
2015-12-21,PHX,"[22, 28, 29, 25]",WSH,"[23, 27, 21, 21]"
2015-12-23,DAL,"[26, 19, 29, 41]",PHX,"[25, 28, 36, 35]"
2015-12-26,PHX,"[28, 31, 35, 21]",SAC,"[21, 35, 34, 16]"
2015-12-30,PHX,"[25, 28, 26, 27]",NO,"[31, 24, 26, 29]"
2015-12-31,PHX,"[29, 33, 32, 34]",OKC,"[30, 34, 36, 28]"
2015-10-31,POR,"[24, 24, 23, 23]",SAC,"[26, 22, 23, 32]"
2015-11-03,SAC,"[19, 32, 28, 31]",DEN,"[22, 24, 31, 28]"
2015-11-05,DEN,"[19, 35, 18, 37]",SAC,"[40, 28, 37, 26]"
2015-11-09,SAC,"[17, 22, 26, 28]",OKC,"[24, 28, 15, 34]"
2015-11-11,SAC,"[32, 25, 15, 26]",DAL,"[14, 34, 30, 28]"
2015-11-13,SAC,"[38, 24, 29, 19]",MEM,"[16, 30, 30, 35]"
2015-11-15,SA,"[24, 14, 28, 25]",SAC,"[23, 22, 25, 24]"
2015-11-18,NO,"[20, 25, 31, 30]",SAC,"[27, 27, 15, 31]"
2015-11-20,CHI,"[29, 18, 21, 20]",SAC,"[22, 30, 28, 23]"
2015-11-22,SAC,"[21, 27, 36, 29]",MIN,"[24, 28, 25, 24]"
2015-11-25,SAC,"[27, 22, 26, 24]",NO,"[16, 33, 21, 19]"
2015-11-26,SAC,"[19, 31, 23, 16]",HOU,"[37, 20, 20, 25]"
2015-11-28,SAC,"[22, 29, 29, 24]",SA,"[26, 35, 27, 24]"
2015-11-30,MEM,"[28, 30, 16, 23]",SAC,"[20, 22, 23, 20]"
2015-12-05,IND,"[20, 25, 27, 24]",SAC,"[34, 22, 24, 16]"
2015-12-06,ORL,"[27, 25, 25, 28]",SAC,"[27, 22, 17, 30]"
2015-12-08,UTAH,"[31, 18, 19, 24]",SAC,"[23, 32, 13, 33]"
2015-12-11,HOU,"[16, 20, 25, 34]",SAC,"[26, 20, 23, 26]"
2015-12-13,DET,"[23, 20, 24, 28]",SAC,"[24, 22, 14, 30]"
2015-12-16,OKC,"[34, 27, 20, 23]",SAC,"[20, 34, 17, 21]"
2015-12-18,MIL,"[25, 32, 24, 27]",SAC,"[29, 25, 27, 26]"
2015-10-31,CLE,"[28, 30, 20, 20]",CHI,"[27, 25, 17, 29]"
2015-11-01,CHI,"[27, 36, 22, 21]",MIN,"[25, 24, 32, 24]"
2015-11-04,ORL,"[28, 24, 17, 21]",CHI,"[24, 30, 15, 29]"
2015-11-05,CHI,"[23, 26, 23, 23]",MIL,"[21, 32, 17, 16]"
2015-11-10,DET,"[21, 23, 26, 21]",CHI,"[27, 33, 18, 24]"
2015-11-15,IND,"[23, 23, 23, 30]",CHI,"[20, 22, 23, 25]"
2015-11-21,CHI,"[21, 22, 22, 22]",POR,"[32, 29, 28, 16]"
2015-11-24,CHI,"[30, 26, 22, 19]",UTAH,"[14, 27, 36, 18]"
2015-11-25,CHI,"[21, 28, 27, 33]",DEN,"[31, 25, 30, 28]"
2015-12-02,DAL,"[25, 34, 21, 28]",CHI,"[26, 21, 27, 34]"
2015-12-03,CHI,"[26, 19, 27, 30]",CHA,"[24, 16, 31, 24]"
2015-12-12,POR,"[18, 23, 17, 28]",CHI,"[24, 35, 23, 33]"
2015-12-14,CHI,"[14, 25, 33, 21]",MIA,"[18, 14, 16, 27]"
2015-12-15,CHI,"[22, 22, 20, 22]",ATL,"[28, 22, 23, 20]"
2015-12-19,CHI,"[20, 31, 22, 30]",MEM,"[22, 21, 23, 31]"
2015-12-23,CHI,"[21, 25, 24, 29]",WSH,"[20, 20, 25, 26]"
2015-12-27,NO,"[25, 20, 26, 29]",CHI,"[23, 26, 31, 27]"
2015-12-29,CHI,"[22, 25, 34, 11]",IND,"[17, 18, 30, 25]"
2015-11-04,CLE,"[34, 16, 19, 13]",POR,"[31, 24, 21, 25]"
2015-11-05,CLE,"[23, 25, 27, 25]",UTAH,"[32, 27, 17, 26]"
2015-11-07,CLE,"[38, 20, 27, 25]",DEN,"[20, 25, 26, 30]"
2015-11-10,NO,"[28, 28, 23, 32]",CLE,"[24, 27, 34, 33]"
2015-11-15,ATL,"[25, 18, 26, 25]",CLE,"[41, 30, 30, 26]"
2015-11-17,DEN,"[24, 29, 28, 25]",CLE,"[26, 26, 23, 22]"
2015-11-19,SA,"[23, 21, 28, 20]",CLE,"[20, 27, 22, 21]"
2015-11-21,CLE,"[21, 21, 23, 13]",WSH,"[26, 29, 25, 11]"
2015-11-24,ORL,"[16, 22, 20, 16]",CLE,"[26, 30, 25, 25]"
2015-11-26,WSH,"[18, 28, 21, 20]",CLE,"[31, 27, 23, 32]"
2015-11-29,IND,"[21, 28, 22, 26]",CLE,"[29, 23, 35, 22]"
2015-12-02,MIL,"[23, 31, 25, 29]",CLE,"[30, 22, 27, 32]"
2015-12-11,CLE,"[26, 21, 19, 28]",OKC,"[18, 29, 31, 25]"
2015-12-12,CLE,"[33, 26, 17, 38]",NO,"[33, 31, 25, 30]"
2015-12-15,CHA,"[17, 28, 23, 20]",CLE,"[34, 20, 26, 17]"
2015-12-17,ATL,"[26, 39, 30, 32]",CLE,"[34, 26, 15, 23]"
2015-12-21,MEM,"[19, 22, 29, 21]",CLE,"[22, 30, 25, 28]"
2015-12-23,MIN,"[26, 30, 23, 25]",CLE,"[27, 37, 32, 29]"
2015-12-25,CLE,"[27, 22, 25, 17]",MIA,"[30, 32, 15, 24]"
2015-12-26,CLE,"[27, 22, 22, 27]",ORL,"[32, 21, 22, 14]"
2015-12-28,DET,"[17, 33, 27, 26]",CLE,"[28, 19, 14, 19]"
2015-12-30,CLE,"[25, 16, 32, 28]",ATL,"[26, 25, 27, 31]"
2015-12-31,MIL,"[31, 21, 19, 25]",CLE,"[18, 29, 7, 26]"
2015-10-29,DET,"[21, 19, 23, 16]",DEN,"[23, 19, 23, 24]"
2015-10-30,DET,"[21, 23, 21, 26]",MIN,"[21, 24, 30, 22]"
2015-11-07,MIL,"[21, 23, 28, 23]",DET,"[27, 24, 25, 22]"
2015-11-09,UTAH,"[27, 25, 22, 23]",DET,"[21, 31, 27, 17]"
2015-11-12,DET,"[34, 25, 26, 18]",WSH,"[24, 33, 25, 25]"
2015-11-14,DET,"[21, 21, 25, 15]",OKC,"[30, 18, 18, 16]"
2015-11-15,DET,"[16, 34, 14, 24]",MEM,"[25, 26, 18, 26]"
2015-11-17,ORL,"[28, 21, 29, 29]",DET,"[28, 24, 24, 17]"
2015-11-21,DET,"[25, 15, 24, 25]",ATL,"[29, 21, 24, 25]"
2015-11-25,DET,"[31, 17, 19, 19]",MIL,"[26, 23, 30, 19]"
2015-11-28,MIL,"[25, 28, 21, 30]",DET,"[29, 16, 24, 19]"
2015-12-07,OKC,"[25, 23, 29, 19]",DET,"[33, 22, 20, 19]"
