2016-02-19,DET,"[15, 25, 21, 25]",WSH,"[29, 26, 28, 15]"
2016-02-21,NO,"[28, 27, 25, 31]",DET,"[25, 30, 20, 31]"
2016-02-27,DET,"[34, 25, 21, 22]",MIL,"[24, 25, 24, 18]"
2016-03-02,DET,"[26, 25, 14, 16]",SA,"[28, 24, 27, 18]"
2016-03-06,POR,"[16, 35, 24, 28]",DET,"[30, 28, 27, 38]"
2016-03-09,DET,"[26, 28, 22, 26]",DAL,"[28, 24, 22, 22]"
2016-03-11,DET,"[32, 21, 28, 22]",CHA,"[38, 31, 19, 30]"
2016-01-04,IND,"[29, 18, 27, 21]",MIA,"[19, 25, 22, 29]"
2016-01-06,IND,"[22, 15, 29, 29]",ORL,"[20, 18, 21, 27]"
2016-01-08,IND,"[16, 22, 30, 23]",NO,"[30, 13, 27, 16]"
2016-01-10,IND,"[24, 26, 27, 16]",HOU,"[28, 20, 16, 29]"
2016-01-15,WSH,"[24, 35, 29, 30]",IND,"[27, 19, 26, 32]"
2016-01-17,IND,"[30, 36, 25, 35]",DEN,"[30, 24, 30, 45]"
2016-01-28,ATL,"[24, 20, 31, 17]",IND,"[27, 24, 31, 29]"
2016-01-30,DEN,"[27, 24, 32, 16]",IND,"[35, 24, 21, 19]"
2016-02-05,IND,"[29, 22, 21, 24]",ATL,"[26, 24, 23, 29]"
2016-02-10,CHA,"[25, 35, 29, 28]",IND,"[25, 18, 27, 25]"
2016-02-19,IND,"[24, 20, 23, 34]",OKC,"[24, 27, 25, 22]"
2016-02-21,IND,"[20, 27, 33, 25]",ORL,"[22, 25, 32, 23]"
2016-02-22,IND,"[25, 19, 25, 19]",MIA,"[15, 26, 29, 18]"
2016-02-26,CHA,"[29, 24, 24, 19]",IND,"[26, 24, 20, 25]"
2016-02-28,POR,"[39, 26, 22, 24]",IND,"[27, 27, 23, 25]"
2016-03-02,IND,"[22, 27, 24, 31]",MIL,"[22, 17, 24, 36]"
2016-03-04,IND,"[30, 20, 32, 19]",CHA,"[31, 24, 25, 28]"
2016-03-05,IND,"[31, 25, 22, 22]",WSH,"[37, 27, 16, 19]"
2016-03-07,SA,"[13, 19, 30, 29]",IND,"[25, 20, 28, 26]"
2016-03-12,IND,"[26, 29, 28, 29]",DAL,"[23, 28, 24, 30]"
2016-03-13,IND,"[17, 21, 18, 19]",ATL,"[30, 22, 37, 15]"
2016-01-02,MIL,"[15, 29, 28, 23]",MIN,"[28, 19, 23, 15]"
2016-01-04,SA,"[29, 31, 30, 33]",MIL,"[30, 19, 26, 23]"
2016-01-08,DAL,"[18, 21, 36, 20]",MIL,"[28, 27, 24, 17]"
2016-01-13,MIL,"[18, 25, 31, 27]",WSH,"[29, 27, 15, 35]"
2016-01-15,ATL,"[28, 23, 25, 19]",MIL,"[22, 24, 27, 22]"
2016-01-16,MIL,"[19, 33, 32, 21]",CHA,"[29, 19, 23, 21]"
2016-01-19,MIL,"[19, 30, 26, 16]",MIA,"[18, 21, 18, 22]"
2016-01-22,MIL,"[28, 17, 21, 32]",HOU,"[31, 26, 22, 23]"
2016-01-23,MIL,"[23, 28, 23, 25]",NO,"[22, 30, 32, 32]"
2016-01-26,ORL,"[30, 26, 22, 22]",MIL,"[23, 30, 29, 25]"
2016-01-28,MIL,"[27, 14, 21, 21]",MEM,"[23, 27, 26, 27]"
2016-01-29,MIA,"[33, 22, 26, 26]",MIL,"[28, 20, 35, 20]"
2016-02-02,MIL,"[19, 30, 24, 22]",POR,"[27, 29, 23, 28]"
2016-02-05,MIL,"[19, 25, 16, 21]",UTAH,"[18, 22, 21, 23]"
2016-02-11,WSH,"[27, 19, 24, 22]",MIL,"[18, 37, 14, 30]"
2016-02-19,CHA,"[28, 24, 18, 28]",MIL,"[25, 27, 26, 17]"
2016-02-20,MIL,"[31, 23, 21, 19]",ATL,"[29, 21, 18, 26]"
2016-03-04,MIN,"[35, 21, 25, 20]",MIL,"[29, 33, 36, 18]"
2016-03-06,OKC,"[32, 32, 20, 20]",MIL,"[12, 36, 31, 17]"
2016-03-09,MIA,"[22, 32, 31, 23]",MIL,"[29, 28, 23, 34]"
2016-03-12,NO,"[28, 24, 19, 21]",MIL,"[33, 22, 22, 26]"
2016-01-01,DAL,"[10, 35, 16, 21]",MIA,"[22, 36, 22, 26]"
2016-01-02,NO,"[26, 22, 26, 31]",DAL,"[25, 22, 19, 32]"
2016-01-06,DAL,"[22, 27, 22, 29]",NO,"[24, 26, 18, 23]"
2016-01-10,DAL,"[22, 26, 20, 25]",MIN,"[22, 20, 13, 32]"
2016-01-13,DAL,"[20, 22, 22, 25]",OKC,"[30, 35, 18, 25]"
2016-01-17,DAL,"[16, 20, 20, 27]",SA,"[14, 32, 32, 34]"
2016-01-20,MIN,"[33, 16, 18, 22]",DAL,"[23, 26, 15, 25]"
2016-01-22,OKC,"[27, 21, 37, 24]",DAL,"[25, 31, 18, 32]"
2016-01-24,DAL,"[29, 29, 27, 19]",HOU,"[36, 14, 34, 31]"
2016-02-01,DAL,"[15, 31, 27, 24]",ATL,"[27, 26, 33, 26]"
2016-02-03,MIA,"[21, 26, 27, 19]",DAL,"[21, 25, 19, 25]"
2016-02-05,SA,"[27, 35, 26, 28]",DAL,"[12, 14, 34, 30]"
2016-02-06,DAL,"[25, 29, 25, 23]",MEM,"[30, 22, 28, 22]"
2016-02-09,UTAH,"[21, 30, 27, 32]",DAL,"[29, 29, 29, 23]"
2016-02-19,DAL,"[13, 38, 30, 17]",ORL,"[31, 25, 16, 26]"
2016-02-24,OKC,"[33, 25, 29, 29]",DAL,"[24, 27, 30, 22]"
2016-02-26,DEN,"[28, 28, 24, 28]",DAL,"[20, 24, 32, 32]"
2016-02-28,MIN,"[24, 30, 20, 27]",DAL,"[39, 26, 34, 29]"
2016-03-01,ORL,"[27, 34, 20, 27]",DAL,"[35, 34, 27, 25]"
2016-03-06,DAL,"[19, 31, 29, 27]",DEN,"[22, 35, 20, 29]"
2016-01-02,HOU,"[27, 28, 17, 31]",SA,"[29, 31, 36, 25]"
2016-01-04,HOU,"[28, 20, 21, 24]",UTAH,"[21, 37, 19, 14]"
2016-01-07,UTAH,"[25, 19, 22, 28]",HOU,"[22, 17, 33, 31]"
2016-01-12,HOU,"[22, 29, 21, 35]",MEM,"[24, 20, 25, 22]"
2016-01-13,MIN,"[24, 26, 27, 27]",HOU,"[23, 34, 24, 26]"
2016-01-25,HOU,"[32, 26, 35, 19]",NO,"[29, 31, 32, 19]"
2016-01-27,HOU,"[29, 20, 24, 26]",SA,"[35, 34, 33, 28]"
2016-01-29,HOU,"[29, 29, 25, 25]",OKC,"[22, 33, 34, 27]"
2016-01-30,WSH,"[28, 31, 31, 33]",HOU,"[32, 30, 26, 34]"
2016-02-02,MIA,"[31, 24, 25, 22]",HOU,"[31, 29, 27, 28]"
2016-02-06,POR,"[29, 26, 19, 22]",HOU,"[23, 13, 17, 26]"
2016-02-10,HOU,"[29, 17, 35, 22]",POR,"[29, 28, 35, 24]"
2016-02-23,HOU,"[23, 28, 32, 23]",UTAH,"[34, 22, 23, 27]"
2016-02-25,HOU,"[28, 21, 37, 33]",POR,"[34, 30, 29, 12]"
2016-02-27,SA,"[26, 25, 25, 28]",HOU,"[11, 20, 26, 37]"
2016-03-02,NO,"[28, 24, 24, 19]",HOU,"[25, 28, 23, 24]"
2016-03-12,HOU,"[19, 38, 30, 22]",CHA,"[34, 28, 28, 35]"
2016-01-02,MEM,"[25, 20, 24, 15]",UTAH,"[28, 18, 20, 18]"
2016-01-04,MEM,"[17, 21, 32, 21]",POR,"[15, 19, 18, 26]"
2016-01-06,MEM,"[16, 20, 29, 29]",OKC,"[25, 31, 27, 29]"
2016-01-08,DEN,"[30, 7, 29, 18]",MEM,"[29, 20, 18, 24]"
2016-01-18,NO,"[26, 25, 25, 23]",MEM,"[24, 25, 23, 29]"
2016-01-21,MEM,"[37, 18, 24, 23]",DEN,"[23, 25, 29, 24]"
2016-01-23,MEM,"[25, 21, 28, 27]",MIN,"[20, 37, 27, 22]"
2016-01-25,ORL,"[33, 32, 16, 19]",MEM,"[31, 33, 16, 20]"
2016-02-01,MEM,"[22, 32, 23, 33]",NO,"[27, 25, 23, 20]"
2016-02-08,POR,"[25, 26, 27, 24]",MEM,"[27, 22, 29, 24]"
2016-02-19,MIN,"[27, 21, 33, 23]",MEM,"[28, 23, 25, 33]"
2016-03-04,UTAH,"[28, 11, 33, 16]",MEM,"[19, 30, 18, 27]"
2016-03-11,NO,"[24, 23, 19, 33]",MEM,"[20, 28, 25, 26]"
2016-03-12,MEM,"[22, 19, 17, 25]",ATL,"[18, 31, 22, 24]"
2016-01-15,CHA,"[34, 15, 32, 26]",NO,"[32, 25, 27, 25]"
2016-01-19,MIN,"[38, 22, 15, 24]",NO,"[25, 26, 31, 32]"
2016-02-03,NO,"[27, 18, 34, 18]",SA,"[30, 23, 30, 27]"
2016-02-08,NO,"[28, 35, 32, 21]",MIN,"[22, 24, 24, 32]"
2016-02-10,UTAH,"[22, 23, 32, 19]",NO,"[20, 27, 24, 29]"
2016-02-11,NO,"[25, 28, 21, 21]",OKC,"[29, 33, 33, 26]"
2016-02-23,NO,"[19, 32, 14, 24]",WSH,"[24, 30, 31, 24]"
2016-02-25,OKC,"[32, 32, 23, 32]",NO,"[35, 26, 28, 34]"
2016-02-27,MIN,"[25, 20, 31, 36]",NO,"[26, 30, 30, 24]"
2016-03-03,SA,"[22, 23, 23, 26]",NO,"[26, 20, 22, 18]"
2016-03-05,UTAH,"[29, 22, 33, 22]",NO,"[20, 25, 25, 24]"
2016-03-09,NO,"[28, 32, 30, 23]",CHA,"[39, 32, 28, 23]"
2016-01-06,UTAH,"[22, 29, 23, 24]",SA,"[32, 36, 27, 28]"
2016-02-01,ORL,"[24, 20, 26, 22]",SA,"[35, 17, 23, 32]"
2016-02-09,SA,"[20, 34, 31, 34]",MIA,"[24, 23, 28, 26]"
2016-02-10,SA,"[29, 21, 17, 31]",ORL,"[23, 28, 28, 17]"
2016-02-25,SA,"[18, 21, 26, 31]",UTAH,"[23, 12, 22, 21]"
2016-03-08,SA,"[27, 32, 34, 23]",MIN,"[24, 23, 21, 23]"
2016-03-12,OKC,"[22, 27, 19, 17]",SA,"[25, 20, 21, 27]"
2016-01-13,ATL,"[19, 17, 22, 26]",CHA,"[20, 25, 35, 27]"
2016-01-18,ORL,"[17, 21, 21, 22]",ATL,"[24, 27, 21, 26]"
2016-01-20,ATL,"[29, 19, 26, 30]",POR,"[18, 25, 29, 26]"
2016-01-25,ATL,"[31, 35, 24, 29]",DEN,"[30, 20, 26, 29]"
2016-01-31,ATL,"[17, 17, 28, 25]",MIA,"[27, 20, 28, 30]"
2016-02-07,ATL,"[19, 22, 19, 34]",ORL,"[30, 18, 23, 25]"
2016-02-08,ORL,"[18, 23, 31, 29]",ATL,"[30, 24, 29, 18]"
2016-02-19,MIA,"[22, 30, 27, 36]",ATL,"[19, 33, 29, 30]"
2016-02-28,CHA,"[9, 23, 25, 19]",ATL,"[25, 21, 22, 19]"
2016-03-08,ATL,"[16, 25, 25, 25]",UTAH,"[27, 15, 15, 27]"
2016-01-02,OKC,"[34, 32, 21, 22]",CHA,"[22, 32, 22, 14]"
2016-01-10,CHA,"[26, 30, 21, 15]",DEN,"[36, 17, 28, 14]"
2016-01-18,UTAH,"[28, 15, 21, 31]",CHA,"[29, 23, 21, 22]"
2016-01-20,CHA,"[22, 23, 25, 25]",OKC,"[30, 22, 36, 21]"
2016-01-22,CHA,"[30, 25, 24, 30]",ORL,"[35, 26, 33, 15]"
2016-01-27,CHA,"[18, 13, 20, 22]",UTAH,"[18, 25, 27, 32]"
2016-01-29,CHA,"[25, 20, 24, 22]",POR,"[21, 29, 33, 26]"
2016-02-05,MIA,"[25, 22, 20, 31]",CHA,"[31, 16, 26, 22]"
2016-02-06,WSH,"[25, 33, 17, 29]",CHA,"[25, 23, 30, 30]"
2016-03-07,MIN,"[18, 31, 26, 28]",CHA,"[23, 24, 35, 26]"
2016-01-03,MIA,"[25, 25, 23, 24]",WSH,"[24, 7, 20, 24]"
2016-01-09,MIA,"[29, 20, 19, 15]",UTAH,"[19, 26, 27, 26]"
2016-01-15,MIA,"[20, 26, 30, 22]",DEN,"[31, 31, 16, 17]"
2016-01-17,MIA,"[18, 24, 16, 16]",OKC,"[24, 20, 31, 24]"
2016-01-20,MIA,"[22, 15, 27, 23]",WSH,"[26, 25, 30, 25]"
2016-02-20,WSH,"[19, 25, 24, 26]",MIA,"[30, 29, 23, 32]"
2016-01-01,ORL,"[21, 22, 29, 19]",WSH,"[24, 24, 24, 31]"
2016-01-09,WSH,"[27, 33, 25, 20]",ORL,"[17, 32, 21, 29]"
2016-02-03,ORL,"[32, 33, 29, 20]",OKC,"[32, 34, 30, 21]"
2016-03-12,ORL,"[24, 18, 23, 19]",POR,"[31, 32, 27, 31]"
2016-01-18,POR,"[32, 27, 35, 14]",WSH,"[17, 40, 19, 22]"
2016-01-28,DEN,"[29, 35, 27, 26]",WSH,"[29, 29, 21, 34]"
2016-02-01,WSH,"[26, 26, 24, 22]",OKC,"[36, 28, 28, 22]"
2016-02-18,UTAH,"[23, 19, 26, 21]",WSH,"[28, 21, 27, 27]"
2016-03-02,WSH,"[29, 31, 25, 19]",MIN,"[32, 22, 23, 21]"
2016-03-08,WSH,"[22, 33, 26, 23]",POR,"[29, 25, 31, 19]"
2016-03-11,WSH,"[29, 19, 20, 25]",UTAH,"[32, 24, 32, 26]"
2016-03-12,WSH,"[23, 27, 33, 17]",DEN,"[27, 25, 23, 41]"
2016-01-03,POR,"[23, 38, 19, 32]",DEN,"[22, 34, 24, 26]"
2016-01-06,DEN,"[21, 21, 24, 12]",MIN,"[25, 19, 21, 9]"
2016-01-19,OKC,"[25, 32, 27, 26]",DEN,"[31, 22, 26, 25]"
2016-02-03,DEN,"[23, 23, 17, 18]",UTAH,"[21, 19, 21, 24]"
2016-01-12,OKC,"[32, 28, 20, 21]",MIN,"[21, 27, 18, 30]"
2016-01-15,MIN,"[17, 26, 22, 28]",OKC,"[31, 26, 25, 31]"
2016-01-27,OKC,"[28, 34, 29, 35]",MIN,"[28, 36, 30, 29]"
2016-01-29,MIN,"[29, 26, 14, 21]",UTAH,"[27, 29, 26, 21]"
2016-01-31,MIN,"[21, 18, 26, 28]",POR,"[21, 27, 15, 33]"
2016-03-11,MIN,"[24, 26, 19, 30]",OKC,"[21, 32, 20, 23]"
2016-01-10,OKC,"[27, 19, 39, 25]",POR,"[26, 26, 28, 35]"
2016-01-13,UTAH,"[19, 18, 25, 23]",POR,"[18, 25, 34, 22]"
2016-02-21,UTAH,"[25, 27, 30, 29]",POR,"[18, 29, 33, 35]"
